@attribute 'UnaryExpr' integer
@attribute 'UnionType' integer
@attribute 'UnknownType' integer
@attribute 'VariableDeclarationExpr' integer
@attribute 'VariableDeclarator' integer
@attribute 'VoidType' integer
@attribute 'WhileStmt' integer
@attribute 'WildcardType' integer
@attribute 'classification' integer
@attribute 'ID' integer

@data 

0, 0, 12, 3, 3, 1, 5, 0, 8, 13, 1, 21, 3, 0, 2, 0, 2, 2, 1, 34, 1, 2, 0, 0, 0, 3, 0, 0, 0, 0, 24, 37, 5, 0, 5, 8, 13, 0, 0, 13, 0, 1, 0, 0, 1, 0, 1, 9, 0, 23, 9, 0, 57, 51, 0, 0, 1, 9, 1, 4, 15, 7, 179, 0, 7, 0, 0, 0, 0, 27, 0, 0, 0, 0, 7, 0, 0, 15, 20, 3, 0, 0, 0, 2705
0, 0, 35, 7, 8, 1, 12, 0, 32, 46, 1, 45, 11, 1, 10, 0, 6, 1, 1, 41, 1, 5, 0, 0, 1, 12, 11, 0, 0, 0, 65, 90, 17, 0, 9, 21, 12, 0, 0, 40, 0, 1, 0, 0, 7, 0, 1, 8, 0, 47, 10, 0, 55, 128, 0, 0, 1, 12, 1, 6, 51, 9, 370, 0, 16, 0, 0, 0, 0, 75, 0, 0, 0, 0, 14, 0, 0, 30, 47, 3, 0, 0, 0, 2706
0, 0, 90, 16, 19, 1, 36, 0, 62, 106, 2, 84, 15, 0, 13, 0, 12, 1, 2, 64, 1, 4, 1, 0, 0, 25, 14, 0, 0, 0, 119, 116, 28, 0, 37, 22, 14, 0, 1, 73, 0, 1, 0, 0, 16, 0, 1, 8, 0, 78, 18, 0, 62, 411, 0, 0, 1, 22, 1, 18, 130, 15, 816, 0, 28, 0, 0, 0, 0, 67, 2, 0, 0, 0, 49, 0, 0, 80, 108, 5, 2, 0, 0, 2707
0, 0, 13, 3, 3, 1, 5, 0, 7, 18, 1, 17, 1, 0, 6, 0, 5, 1, 1, 34, 1, 1, 0, 0, 0, 7, 7, 0, 0, 0, 22, 36, 9, 0, 3, 5, 12, 0, 0, 10, 0, 1, 0, 0, 2, 0, 1, 7, 0, 25, 8, 0, 52, 45, 0, 0, 3, 8, 1, 4, 14, 5, 172, 0, 13, 0, 0, 0, 0, 30, 0, 0, 0, 0, 3, 0, 0, 10, 19, 3, 0, 0, 0, 2708
0, 0, 42, 14, 15, 2, 16, 0, 28, 43, 1, 31, 6, 2, 8, 0, 5, 1, 2, 67, 1, 1, 1, 0, 0, 6, 2, 0, 0, 0, 74, 89, 14, 0, 7, 17, 13, 0, 0, 57, 0, 20, 0, 0, 5, 0, 2, 9, 0, 58, 19, 0, 56, 156, 0, 0, 0, 14, 1, 12, 54, 16, 451, 0, 20, 0, 0, 0, 0, 55, 0, 0, 0, 0, 9, 0, 0, 33, 47, 6, 0, 0, 0, 2709
0, 0, 66, 8, 9, 0, 15, 0, 45, 64, 1, 55, 1, 0, 23, 1, 6, 1, 2, 51, 1, 0, 1, 0, 0, 7, 16, 0, 0, 0, 83, 157, 19, 1, 11, 17, 13, 0, 0, 60, 0, 25, 0, 0, 6, 0, 1, 6, 0, 48, 15, 0, 55, 158, 0, 0, 6, 13, 1, 14, 65, 8, 495, 0, 15, 1, 0, 0, 0, 118, 0, 1, 0, 0, 16, 0, 0, 30, 49, 9, 0, 0, 0, 2710
0, 0, 1, 3, 3, 2, 3, 0, 23, 56, 1, 31, 1, 0, 4, 0, 6, 1, 1, 64, 1, 1, 0, 0, 0, 17, 8, 0, 0, 0, 80, 66, 13, 1, 9, 14, 13, 0, 0, 41, 0, 1, 0, 0, 25, 0, 0, 6, 0, 71, 6, 0, 57, 131, 0, 0, 4, 17, 1, 4, 31, 3, 396, 0, 22, 0, 0, 0, 0, 63, 0, 0, 0, 0, 13, 0, 0, 37, 53, 3, 0, 0, 0, 2711
0, 0, 11, 4, 4, 1, 6, 0, 8, 20, 1, 19, 1, 1, 2, 0, 3, 1, 1, 27, 1, 2, 0, 0, 0, 9, 6, 0, 0, 0, 23, 35, 7, 0, 3, 5, 10, 0, 0, 8, 0, 1, 0, 0, 0, 0, 1, 6, 0, 20, 9, 0, 44, 50, 0, 0, 1, 6, 1, 5, 18, 7, 166, 0, 9, 0, 0, 0, 0, 28, 0, 0, 0, 0, 3, 0, 0, 12, 19, 3, 0, 0, 0, 2712
0, 0, 9, 4, 4, 3, 4, 0, 40, 27, 1, 26, 3, 3, 13, 0, 10, 3, 2, 85, 1, 1, 1, 0, 0, 4, 5, 0, 0, 0, 83, 124, 35, 0, 3, 14, 16, 0, 0, 29, 0, 1, 0, 0, 25, 0, 1, 8, 0, 59, 13, 0, 68, 104, 0, 0, 7, 19, 1, 29, 48, 5, 474, 0, 32, 0, 3, 1, 0, 106, 0, 0, 0, 0, 10, 0, 0, 22, 57, 8, 0, 0, 0, 2713
0, 0, 35, 6, 6, 1, 8, 0, 25, 35, 1, 28, 4, 1, 2, 0, 3, 1, 1, 27, 1, 1, 0, 0, 0, 11, 4, 0, 0, 0, 49, 61, 8, 0, 5, 9, 10, 0, 0, 18, 0, 0, 0, 0, 3, 0, 1, 6, 0, 20, 9, 0, 44, 102, 0, 0, 1, 6, 1, 5, 31, 7, 255, 0, 9, 0, 0, 0, 0, 49, 0, 0, 0, 0, 8, 0, 0, 20, 30, 3, 1, 0, 0, 2714
0, 0, 21, 5, 6, 1, 8, 0, 13, 33, 1, 25, 7, 1, 2, 0, 5, 2, 1, 44, 1, 1, 0, 0, 0, 6, 4, 0, 0, 0, 40, 56, 11, 0, 8, 9, 16, 0, 1, 28, 0, 0, 0, 0, 7, 0, 1, 8, 0, 46, 9, 0, 74, 91, 0, 0, 3, 13, 1, 6, 22, 6, 282, 0, 17, 0, 0, 0, 0, 44, 0, 0, 0, 0, 8, 0, 0, 18, 29, 3, 1, 0, 0, 2715
0, 0, 65, 10, 12, 1, 14, 0, 30, 42, 1, 18, 2, 0, 3, 0, 3, 1, 1, 23, 1, 6, 0, 0, 0, 13, 6, 0, 0, 0, 41, 46, 11, 0, 6, 3, 9, 0, 0, 35, 0, 0, 0, 0, 1, 0, 1, 8, 0, 21, 9, 0, 43, 152, 0, 0, 1, 4, 1, 5, 33, 6, 282, 0, 9, 0, 0, 0, 0, 31, 0, 0, 0, 0, 14, 0, 0, 14, 25, 3, 0, 0, 0, 2716
0, 0, 6, 3, 3, 1, 5, 0, 8, 13, 1, 15, 1, 1, 3, 0, 3, 1, 1, 27, 1, 3, 0, 0, 0, 12, 3, 0, 0, 0, 21, 30, 8, 0, 3, 2, 9, 0, 0, 9, 0, 1, 0, 0, 1, 0, 1, 6, 0, 18, 9, 0, 41, 37, 0, 0, 1, 6, 1, 5, 17, 6, 145, 0, 9, 0, 0, 0, 0, 23, 0, 0, 0, 0, 4, 0, 0, 10, 18, 3, 0, 0, 0, 2717
0, 0, 58, 10, 11, 0, 19, 0, 53, 64, 1, 60, 1, 0, 12, 1, 5, 1, 2, 68, 1, 0, 0, 0, 0, 5, 10, 0, 0, 0, 104, 135, 19, 1, 15, 18, 14, 0, 0, 80, 0, 20, 0, 0, 6, 0, 1, 8, 0, 63, 18, 0, 61, 199, 0, 0, 8, 15, 1, 17, 70, 14, 565, 0, 16, 1, 0, 0, 0, 113, 0, 1, 0, 0, 22, 0, 0, 44, 63, 7, 0, 0, 0, 2718
0, 0, 13, 3, 3, 1, 12, 0, 9, 17, 1, 23, 1, 0, 2, 0, 11, 7, 1, 46, 1, 0, 0, 0, 0, 5, 3, 0, 0, 0, 25, 18, 9, 0, 7, 4, 16, 0, 0, 15, 0, 1, 0, 0, 4, 0, 1, 7, 0, 25, 12, 0, 68, 83, 0, 0, 1, 11, 1, 11, 28, 11, 221, 0, 33, 2, 0, 0, 0, 8, 0, 0, 0, 0, 10, 0, 0, 16, 25, 3, 0, 0, 0, 2719
0, 0, 49, 8, 12, 0, 12, 0, 35, 52, 1, 21, 3, 1, 4, 0, 3, 0, 1, 33, 1, 1, 0, 0, 0, 2, 6, 0, 0, 0, 62, 55, 10, 0, 9, 10, 10, 0, 0, 60, 0, 13, 0, 0, 2, 0, 1, 7, 0, 41, 11, 0, 48, 167, 0, 0, 2, 14, 1, 5, 45, 8, 351, 0, 17, 0, 0, 0, 0, 44, 0, 0, 0, 0, 14, 0, 0, 27, 38, 4, 0, 0, 0, 2720
0, 0, 3, 2, 2, 0, 7, 0, 19, 21, 1, 37, 14, 0, 1, 4, 4, 1, 1, 52, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 42, 23, 11, 0, 1, 15, 10, 0, 3, 17, 0, 1, 0, 0, 8, 0, 1, 7, 0, 38, 9, 0, 50, 82, 0, 0, 1, 7, 1, 9, 11, 4, 235, 0, 14, 0, 0, 0, 0, 10, 0, 4, 0, 0, 2, 0, 0, 10, 21, 5, 0, 0, 0, 2721
0, 0, 3, 2, 2, 1, 4, 0, 2, 8, 1, 14, 1, 0, 2, 0, 2, 2, 1, 30, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 12, 21, 4, 0, 3, 3, 12, 0, 0, 7, 0, 1, 0, 0, 0, 0, 1, 9, 0, 16, 9, 0, 52, 28, 0, 0, 1, 7, 1, 4, 8, 7, 121, 0, 7, 0, 0, 0, 0, 14, 0, 0, 0, 0, 3, 0, 0, 8, 12, 3, 0, 0, 0, 2722
0, 0, 13, 2, 3, 0, 3, 0, 9, 14, 1, 8, 2, 0, 0, 0, 1, 0, 1, 5, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 14, 14, 3, 0, 2, 3, 3, 0, 0, 7, 0, 1, 0, 0, 3, 0, 1, 2, 0, 10, 2, 0, 18, 45, 0, 0, 0, 1, 1, 1, 9, 0, 86, 0, 2, 0, 0, 0, 0, 9, 0, 0, 0, 0, 4, 0, 0, 5, 8, 2, 0, 0, 0, 2723
0, 0, 3, 2, 2, 0, 7, 0, 8, 24, 1, 25, 5, 0, 2, 0, 3, 1, 1, 47, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 36, 30, 7, 1, 4, 9, 13, 0, 0, 13, 0, 1, 0, 0, 4, 0, 1, 7, 0, 45, 11, 0, 53, 74, 0, 0, 5, 12, 1, 7, 18, 7, 242, 0, 12, 0, 0, 0, 0, 25, 0, 0, 0, 0, 4, 0, 0, 20, 27, 5, 0, 0, 0, 2724
0, 0, 7, 1, 1, 0, 1, 0, 9, 11, 1, 10, 0, 0, 0, 1, 1, 0, 1, 7, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 13, 15, 4, 0, 3, 3, 3, 0, 0, 12, 0, 1, 0, 0, 2, 0, 1, 2, 0, 11, 2, 0, 18, 33, 0, 0, 0, 2, 1, 2, 9, 0, 80, 0, 3, 0, 0, 0, 0, 11, 1, 1, 0, 0, 3, 0, 0, 5, 9, 2, 0, 0, 0, 2725
0, 0, 55, 5, 6, 0, 11, 0, 38, 49, 1, 46, 1, 0, 18, 1, 4, 1, 1, 46, 1, 0, 0, 0, 0, 7, 13, 0, 0, 0, 71, 99, 11, 1, 12, 12, 12, 0, 0, 59, 0, 22, 0, 0, 6, 0, 1, 6, 0, 50, 16, 0, 53, 131, 0, 0, 9, 9, 1, 12, 50, 8, 396, 0, 11, 1, 0, 0, 0, 88, 0, 1, 0, 0, 15, 0, 0, 30, 41, 8, 0, 0, 0, 2726
0, 0, 0, 0, 0, 0, 1, 0, 29, 17, 1, 27, 0, 8, 4, 2, 7, 1, 2, 69, 1, 1, 1, 0, 0, 3, 1, 0, 0, 0, 66, 77, 17, 0, 2, 12, 17, 0, 0, 20, 0, 2, 0, 0, 0, 0, 1, 3, 0, 50, 7, 0, 69, 84, 0, 0, 11, 15, 1, 10, 15, 4, 335, 0, 17, 1, 9, 4, 0, 75, 1, 1, 0, 0, 6, 0, 0, 18, 35, 3, 0, 0, 0, 2727
0, 0, 14, 5, 5, 0, 6, 0, 14, 31, 1, 28, 6, 0, 1, 0, 1, 0, 1, 14, 1, 1, 0, 3, 0, 4, 0, 0, 0, 0, 47, 10, 8, 0, 10, 9, 10, 0, 0, 15, 0, 9, 0, 0, 4, 0, 1, 7, 0, 62, 8, 0, 47, 154, 0, 0, 1, 2, 1, 5, 42, 6, 290, 0, 15, 0, 0, 0, 0, 9, 0, 0, 0, 0, 12, 0, 0, 28, 36, 3, 0, 0, 0, 2728
0, 0, 4, 2, 2, 0, 6, 0, 9, 21, 1, 25, 1, 0, 2, 0, 0, 1, 1, 35, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 36, 18, 3, 0, 7, 5, 13, 0, 0, 12, 0, 1, 0, 0, 3, 0, 1, 8, 0, 63, 13, 0, 59, 115, 0, 0, 4, 6, 1, 13, 26, 10, 278, 0, 8, 0, 0, 0, 0, 14, 0, 0, 0, 0, 9, 0, 0, 17, 20, 4, 0, 0, 0, 2729
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2730
0, 0, 0, 1, 1, 0, 3, 0, 16, 6, 1, 18, 7, 3, 7, 0, 2, 3, 1, 37, 1, 1, 0, 0, 0, 2, 8, 0, 0, 0, 34, 42, 13, 1, 0, 7, 14, 0, 1, 7, 0, 1, 0, 0, 5, 0, 1, 7, 0, 29, 10, 0, 58, 34, 0, 0, 2, 7, 1, 4, 16, 8, 175, 0, 9, 0, 4, 1, 0, 40, 0, 0, 0, 0, 2, 0, 0, 5, 18, 3, 0, 0, 0, 2731
0, 0, 1, 4, 4, 2, 3, 0, 6, 7, 1, 18, 1, 0, 2, 2, 3, 0, 1, 25, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 6, 0, 1, 5, 12, 0, 0, 13, 0, 1, 0, 0, 2, 0, 1, 7, 0, 23, 8, 0, 63, 29, 0, 0, 3, 7, 1, 7, 11, 5, 120, 0, 12, 0, 0, 0, 0, 14, 0, 2, 0, 0, 2, 0, 0, 4, 10, 4, 0, 0, 0, 2732
0, 0, 35, 10, 11, 0, 49, 0, 59, 116, 1, 112, 5, 0, 6, 2, 5, 1, 1, 122, 1, 5, 0, 0, 0, 10, 9, 0, 0, 0, 191, 145, 17, 12, 22, 35, 15, 0, 0, 106, 0, 18, 0, 0, 7, 0, 1, 8, 0, 249, 32, 0, 71, 476, 0, 0, 8, 26, 1, 50, 144, 27, 1196, 0, 12, 0, 0, 0, 0, 152, 0, 2, 0, 0, 27, 0, 0, 104, 121, 10, 3, 0, 0, 2733
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 16, 0, 0, 0, 0, 0, 1, 10, 6, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2734
0, 0, 66, 4, 4, 0, 12, 0, 38, 105, 1, 26, 0, 0, 0, 0, 0, 0, 1, 14, 1, 0, 0, 3, 0, 5, 17, 0, 0, 0, 60, 41, 1, 0, 7, 18, 2, 0, 0, 22, 0, 8, 0, 0, 4, 0, 1, 0, 0, 60, 6, 0, 17, 341, 0, 0, 0, 5, 1, 24, 52, 3, 514, 0, 26, 0, 0, 0, 0, 0, 3, 0, 0, 0, 15, 0, 0, 16, 27, 3, 3, 0, 0, 2735
0, 0, 9, 0, 0, 0, 6, 0, 7, 33, 1, 13, 0, 0, 0, 0, 0, 0, 1, 6, 1, 0, 0, 0, 0, 0, 11, 0, 0, 0, 19, 15, 1, 0, 0, 4, 0, 0, 0, 11, 0, 6, 0, 0, 2, 0, 1, 0, 0, 18, 4, 0, 5, 102, 0, 0, 0, 2, 1, 13, 21, 5, 166, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 6, 7, 1, 3, 0, 0, 2736
0, 0, 0, 0, 0, 0, 10, 0, 9, 3, 1, 7, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 9, 0, 10, 0, 0, 0, 1, 0, 0, 3, 0, 18, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 8, 23, 0, 0, 3, 0, 1, 9, 21, 4, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10, 0, 0, 0, 0, 2737
0, 0, 71, 3, 6, 0, 7, 0, 23, 50, 1, 14, 0, 0, 0, 0, 0, 0, 1, 8, 1, 0, 0, 2, 0, 5, 2, 0, 0, 0, 35, 63, 2, 0, 4, 14, 0, 0, 0, 26, 0, 6, 0, 0, 3, 0, 1, 0, 0, 11, 3, 0, 5, 211, 0, 0, 1, 4, 1, 9, 28, 2, 322, 0, 13, 0, 0, 0, 0, 0, 2, 0, 0, 0, 6, 0, 0, 10, 16, 1, 0, 0, 0, 2738
0, 0, 8, 1, 1, 0, 13, 0, 11, 12, 1, 17, 0, 0, 0, 0, 0, 0, 1, 20, 1, 0, 2, 2, 0, 1, 0, 0, 0, 0, 15, 6, 7, 0, 2, 9, 5, 0, 0, 4, 0, 20, 0, 0, 0, 0, 0, 0, 0, 3, 10, 0, 25, 57, 0, 0, 3, 5, 1, 14, 20, 3, 126, 0, 5, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3, 0, 0, 6, 13, 7, 0, 0, 0, 2739
0, 0, 6, 0, 0, 0, 5, 0, 7, 21, 1, 6, 0, 0, 0, 0, 0, 0, 1, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 1, 0, 1, 3, 0, 0, 0, 6, 0, 5, 0, 0, 1, 0, 1, 0, 0, 8, 3, 0, 5, 61, 0, 0, 0, 4, 1, 9, 16, 2, 112, 0, 11, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 5, 7, 1, 0, 0, 0, 2740
0, 0, 68, 3, 3, 0, 10, 0, 72, 96, 1, 72, 1, 5, 1, 0, 0, 0, 5, 63, 1, 0, 7, 0, 1, 1, 23, 0, 0, 2, 111, 60, 16, 0, 4, 23, 3, 0, 0, 74, 0, 60, 0, 0, 9, 0, 0, 0, 0, 18, 34, 0, 19, 330, 0, 0, 14, 10, 1, 36, 58, 19, 594, 0, 15, 0, 4, 1, 0, 0, 3, 0, 0, 0, 15, 0, 0, 22, 41, 14, 7, 0, 0, 2741
0, 0, 5, 2, 2, 0, 3, 0, 11, 31, 1, 22, 2, 0, 0, 1, 0, 0, 1, 25, 1, 0, 2, 3, 0, 2, 4, 0, 0, 2, 36, 15, 3, 0, 2, 12, 2, 0, 0, 9, 0, 16, 0, 0, 2, 0, 1, 0, 0, 38, 10, 0, 16, 114, 0, 0, 3, 4, 1, 9, 16, 6, 228, 0, 9, 0, 0, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 11, 14, 4, 2, 0, 0, 2742
0, 0, 6, 0, 0, 0, 3, 0, 5, 13, 1, 13, 0, 0, 0, 0, 0, 0, 1, 10, 1, 0, 2, 0, 0, 1, 0, 0, 0, 2, 11, 5, 1, 0, 2, 1, 2, 0, 0, 3, 0, 12, 0, 0, 1, 0, 1, 0, 0, 7, 8, 0, 16, 49, 0, 0, 0, 0, 1, 16, 25, 7, 107, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 8, 9, 1, 0, 0, 0, 2743
0, 0, 101, 4, 7, 0, 32, 0, 43, 73, 1, 83, 7, 0, 2, 0, 0, 0, 1, 28, 1, 3, 2, 4, 0, 3, 16, 0, 0, 0, 91, 12, 8, 0, 10, 37, 3, 0, 0, 29, 0, 46, 0, 0, 20, 0, 0, 0, 0, 78, 36, 0, 22, 404, 0, 0, 8, 3, 1, 37, 82, 33, 636, 0, 14, 0, 0, 0, 0, 0, 3, 0, 0, 0, 31, 0, 0, 28, 38, 14, 0, 0, 0, 2744
0, 0, 61, 10, 10, 0, 34, 0, 61, 120, 1, 103, 4, 0, 7, 1, 0, 0, 1, 103, 1, 0, 2, 3, 0, 6, 9, 0, 0, 2, 155, 83, 13, 0, 17, 43, 7, 1, 2, 52, 0, 59, 0, 0, 35, 0, 1, 0, 0, 135, 43, 0, 40, 562, 0, 0, 5, 13, 1, 55, 107, 29, 1062, 0, 51, 1, 0, 0, 0, 0, 7, 1, 0, 0, 34, 0, 0, 62, 78, 19, 2, 0, 0, 2745
0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 1, 13, 1, 0, 2, 0, 0, 0, 1, 12, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 16, 25, 6, 0, 2, 6, 5, 0, 0, 7, 0, 1, 0, 0, 2, 0, 1, 5, 0, 18, 5, 0, 31, 19, 0, 0, 3, 3, 1, 3, 12, 2, 93, 0, 1, 0, 0, 0, 0, 26, 0, 0, 0, 0, 4, 0, 0, 4, 10, 3, 0, 0, 0, 2746
0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 1, 9, 1, 0, 1, 0, 0, 0, 1, 6, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 6, 10, 3, 0, 1, 3, 4, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 5, 0, 9, 5, 0, 28, 10, 0, 0, 2, 1, 1, 3, 7, 2, 48, 0, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 2, 0, 0, 1, 4, 3, 0, 0, 0, 2747
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 11, 2, 0, 0, 0, 0, 1, 0, 1, 0, 9, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2748
0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 1, 3, 0, 0, 0, 0, 0, 0, 1, 5, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 2, 0, 0, 2, 3, 0, 0, 7, 0, 1, 0, 0, 0, 0, 1, 3, 0, 3, 3, 0, 18, 13, 0, 0, 0, 0, 1, 7, 8, 2, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 0, 0, 0, 2749
0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 1, 3, 0, 0, 0, 0, 0, 0, 1, 5, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 1, 0, 0, 2, 3, 0, 0, 8, 0, 1, 0, 0, 0, 0, 1, 3, 0, 2, 3, 0, 18, 12, 0, 0, 0, 0, 1, 7, 8, 1, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 3, 2, 0, 0, 0, 2750
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 1, 3, 4, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2751
0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 1, 7, 0, 0, 0, 0, 0, 0, 1, 5, 1, 0, 0, 0, 0, 4, 2, 0, 0, 0, 4, 0, 1, 0, 0, 2, 3, 0, 0, 1, 0, 1, 0, 0, 3, 0, 1, 3, 0, 1, 3, 0, 18, 11, 0, 0, 0, 0, 1, 7, 8, 1, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 0, 0, 0, 2752
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 1, 0, 0, 0, 0, 0, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 5, 0, 0, 5, 0, 22, 1, 0, 0, 0, 0, 1, 5, 5, 3, 20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2753
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 16, 0, 0, 0, 0, 0, 1, 1, 2, 1, 11, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2754
0, 0, 10, 1, 1, 1, 5, 0, 19, 26, 2, 17, 1, 0, 1, 0, 3, 2, 1, 20, 1, 0, 0, 0, 0, 4, 1, 0, 0, 0, 43, 2, 13, 0, 3, 12, 11, 0, 0, 23, 0, 1, 0, 0, 10, 0, 1, 4, 0, 45, 5, 0, 60, 128, 0, 0, 5, 5, 1, 7, 32, 2, 239, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 18, 31, 3, 0, 0, 0, 2755
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 15, 0, 0, 0, 0, 0, 1, 1, 2, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2756
0, 0, 7, 1, 1, 1, 4, 0, 18, 18, 1, 14, 1, 0, 2, 0, 4, 1, 1, 18, 1, 0, 0, 0, 0, 8, 4, 0, 0, 0, 30, 1, 13, 0, 2, 10, 9, 0, 0, 17, 0, 1, 0, 0, 5, 0, 1, 4, 0, 21, 4, 0, 47, 86, 0, 0, 7, 5, 1, 5, 26, 2, 161, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 11, 25, 2, 0, 0, 0, 2757
0, 0, 6, 1, 1, 0, 8, 0, 5, 8, 1, 7, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 11, 6, 1, 0, 3, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 2, 0, 3, 3, 0, 7, 35, 0, 0, 0, 0, 1, 4, 18, 3, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 9, 10, 0, 0, 0, 0, 2758
